GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   (mu + 1)-GA

DATE:   2015-12-25 (year-month-day)
TIME:   23:56:10 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION MU SIGMA N_RE_EVALUATIONS N_FITNESS_EVALUATIONS
100 10 4.7434164902525691 10 235100
100 10 4.7434164902525691 10 134900
100 10 4.7434164902525691 10 203900
100 10 4.7434164902525691 10 146000
100 10 4.7434164902525691 10 288500
100 10 4.7434164902525691 10 211600
100 10 4.7434164902525691 10 153700
100 10 4.7434164902525691 10 154400
100 10 4.7434164902525691 10 146700
100 10 4.7434164902525691 10 116500
100 10 4.7434164902525691 10 123200
100 10 4.7434164902525691 10 151000
100 10 4.7434164902525691 10 193100
100 10 4.7434164902525691 10 236400
100 10 4.7434164902525691 10 194700
100 10 4.7434164902525691 10 227500
100 10 4.7434164902525691 10 143500
100 10 4.7434164902525691 10 149900
100 10 4.7434164902525691 10 211700
100 10 4.7434164902525691 10 150000
100 10 4.7434164902525691 10 186600
100 10 4.7434164902525691 10 160900
100 10 4.7434164902525691 10 134200
100 10 4.7434164902525691 10 142000
100 10 4.7434164902525691 10 199000
100 10 4.7434164902525691 10 152300
100 10 4.7434164902525691 10 131900
100 10 4.7434164902525691 10 121900
100 10 4.7434164902525691 10 143300
100 10 4.7434164902525691 10 131000
100 10 4.7434164902525691 10 124700
100 10 4.7434164902525691 10 193700
100 10 4.7434164902525691 10 152500
100 10 4.7434164902525691 10 131800
100 10 4.7434164902525691 10 116100
100 10 4.7434164902525691 10 225600
100 10 4.7434164902525691 10 129500
100 10 4.7434164902525691 10 166300
100 10 4.7434164902525691 10 198600
100 10 4.7434164902525691 10 178400
100 10 4.7434164902525691 10 115500
100 10 4.7434164902525691 10 174800
100 10 4.7434164902525691 10 285400
100 10 4.7434164902525691 10 181600
100 10 4.7434164902525691 10 127700
100 10 4.7434164902525691 10 124500
100 10 4.7434164902525691 10 123500
100 10 4.7434164902525691 10 187100
100 10 4.7434164902525691 10 191400
100 10 4.7434164902525691 10 122700
100 10 4.7434164902525691 10 189100
100 10 4.7434164902525691 10 147300
100 10 4.7434164902525691 10 122600
100 10 4.7434164902525691 10 131800
100 10 4.7434164902525691 10 210300
100 10 4.7434164902525691 10 317500
100 10 4.7434164902525691 10 144000
100 10 4.7434164902525691 10 245300
100 10 4.7434164902525691 10 444700
100 10 4.7434164902525691 10 174400
100 10 4.7434164902525691 10 256600
100 10 4.7434164902525691 10 181400
100 10 4.7434164902525691 10 116900
100 10 4.7434164902525691 10 158000
100 10 4.7434164902525691 10 121900
100 10 4.7434164902525691 10 153700
100 10 4.7434164902525691 10 127100
100 10 4.7434164902525691 10 148500
100 10 4.7434164902525691 10 186100
100 10 4.7434164902525691 10 210900
100 10 4.7434164902525691 10 141100
100 10 4.7434164902525691 10 164800
100 10 4.7434164902525691 10 138500
100 10 6.324555320336759 10 201700
100 10 6.324555320336759 10 225500
100 10 6.324555320336759 10 197700
100 10 6.324555320336759 10 195900
100 10 6.324555320336759 10 159100
100 10 6.324555320336759 10 160500
100 10 6.324555320336759 10 161400
100 10 6.324555320336759 10 308200
100 10 6.324555320336759 10 162500
100 10 6.324555320336759 10 206200
100 10 6.324555320336759 10 134500
100 10 6.324555320336759 10 261000
100 10 6.324555320336759 10 196400
100 10 6.324555320336759 10 222400
100 10 6.324555320336759 10 197900
100 10 6.324555320336759 10 174500
100 10 6.324555320336759 10 201300
100 10 6.324555320336759 10 222800
100 10 6.324555320336759 10 366300
100 10 6.324555320336759 10 143700
100 10 6.324555320336759 10 262700
100 10 6.324555320336759 10 180900
100 10 6.324555320336759 10 164300
100 10 6.324555320336759 10 158700
100 10 6.324555320336759 10 217600
100 10 6.324555320336759 10 132000
100 10 6.324555320336759 10 257900
100 10 6.324555320336759 10 177700
100 10 6.324555320336759 10 218200
100 10 6.324555320336759 10 150600
100 10 6.324555320336759 10 235200
100 10 6.324555320336759 10 206700
100 10 6.324555320336759 10 160600
100 10 6.324555320336759 10 214000
100 10 6.324555320336759 10 198900
100 10 6.324555320336759 10 197100
100 10 6.324555320336759 10 205000
100 10 6.324555320336759 10 146100
100 10 6.324555320336759 10 214400
100 10 6.324555320336759 10 198900
100 10 6.324555320336759 10 161700
100 10 6.324555320336759 10 188900
100 10 6.324555320336759 10 189300
100 10 6.324555320336759 10 174100
100 10 6.324555320336759 10 158900
100 10 6.324555320336759 10 182500
100 10 6.324555320336759 10 135900
100 10 6.324555320336759 10 253700
100 10 6.324555320336759 10 179600
100 10 6.324555320336759 10 150300
100 10 6.324555320336759 10 213800
100 10 6.324555320336759 10 162500
100 10 6.324555320336759 10 146400
100 10 6.324555320336759 10 196700
100 10 6.324555320336759 10 212500
100 10 6.324555320336759 10 236700
100 10 6.324555320336759 10 134400
100 10 6.324555320336759 10 118000
100 10 6.324555320336759 10 190300
100 10 6.324555320336759 10 185900
100 10 6.324555320336759 10 194800
100 10 6.324555320336759 10 217000
100 10 6.324555320336759 10 135900
100 10 6.324555320336759 10 174600
100 10 6.324555320336759 10 144700
100 10 6.324555320336759 10 212600
100 10 6.324555320336759 10 209700
100 10 6.324555320336759 10 174300
100 10 6.324555320336759 10 222800
100 10 6.324555320336759 10 204000
100 10 6.324555320336759 10 247000
100 10 6.324555320336759 10 257100
100 10 6.324555320336759 10 153000
100 10 6.324555320336759 10 236100
100 10 6.324555320336759 10 281800
100 10 6.324555320336759 10 153700
100 10 6.324555320336759 10 160800
100 10 6.324555320336759 10 205900
100 10 6.324555320336759 10 151300
100 10 6.324555320336759 10 139600
100 10 6.324555320336759 10 201500
100 10 6.324555320336759 10 131900
100 10 6.324555320336759 10 152700
100 10 6.324555320336759 10 148100
100 10 6.324555320336759 10 127000
100 10 6.324555320336759 10 209100
100 10 6.324555320336759 10 181300
100 10 6.324555320336759 10 231500
100 10 6.324555320336759 10 152300
100 10 6.324555320336759 10 112000
100 10 7.905694150420949 10 244000
100 10 7.905694150420949 10 215800
100 10 7.905694150420949 10 138900
100 10 7.905694150420949 10 202900
100 10 7.905694150420949 10 194800
100 10 7.905694150420949 10 206000
100 10 7.905694150420949 10 131700
100 10 7.905694150420949 10 215000
100 10 7.905694150420949 10 201500
100 10 7.905694150420949 10 129700
100 10 7.905694150420949 10 228600
100 10 7.905694150420949 10 199800
100 10 7.905694150420949 10 199700
100 10 7.905694150420949 10 232400
100 10 7.905694150420949 10 268700
100 10 7.905694150420949 10 306100
100 10 7.905694150420949 10 131900
100 10 7.905694150420949 10 285100
100 10 7.905694150420949 10 269000
100 10 7.905694150420949 10 305500
100 10 7.905694150420949 10 290900
100 10 7.905694150420949 10 192800
100 10 7.905694150420949 10 235200
100 10 7.905694150420949 10 217000
100 10 7.905694150420949 10 159700
100 10 7.905694150420949 10 231900
100 10 7.905694150420949 10 198100
100 10 7.905694150420949 10 196400
100 10 7.905694150420949 10 145400
100 10 7.905694150420949 10 224000
100 10 7.905694150420949 10 192800
100 10 7.905694150420949 10 170300
100 10 7.905694150420949 10 281000
100 10 7.905694150420949 10 136100
100 10 7.905694150420949 10 222300
100 10 7.905694150420949 10 278700
100 10 7.905694150420949 10 149200
100 10 7.905694150420949 10 183600
100 10 7.905694150420949 10 155400
100 10 7.905694150420949 10 145400
100 10 7.905694150420949 10 251500
100 10 7.905694150420949 10 156200
100 10 7.905694150420949 10 265400
100 10 7.905694150420949 10 241500
100 10 7.905694150420949 10 277400
100 10 7.905694150420949 10 193800
100 10 7.905694150420949 10 224300
100 10 7.905694150420949 10 286500
100 10 7.905694150420949 10 380100
100 10 7.905694150420949 10 205800
100 10 7.905694150420949 10 134600
100 10 7.905694150420949 10 302600
100 10 7.905694150420949 10 181900
100 10 7.905694150420949 10 248800
100 10 7.905694150420949 10 202500
100 10 7.905694150420949 10 188100
100 10 7.905694150420949 10 355100
100 10 7.905694150420949 10 343600
100 10 7.905694150420949 10 349000
100 10 7.905694150420949 10 232700
100 10 7.905694150420949 10 367500
100 10 7.905694150420949 10 210400
100 10 7.905694150420949 10 205600
100 10 7.905694150420949 10 160100
100 10 7.905694150420949 10 200500
100 10 7.905694150420949 10 204000
100 10 7.905694150420949 10 256800
100 10 7.905694150420949 10 292100
100 10 7.905694150420949 10 310800
100 10 7.905694150420949 10 159900
100 10 7.905694150420949 10 253800
100 10 7.905694150420949 10 213900
100 10 7.905694150420949 10 174700
100 10 7.905694150420949 10 172500
100 10 7.905694150420949 10 190700
100 10 7.905694150420949 10 263900
100 10 7.905694150420949 10 182500
100 10 7.905694150420949 10 320700
100 10 7.905694150420949 10 227900
100 10 7.905694150420949 10 206500
100 10 7.905694150420949 10 131300
100 10 7.905694150420949 10 330300
100 10 7.905694150420949 10 340100
100 10 7.905694150420949 10 112500
100 10 7.905694150420949 10 239400
100 10 7.905694150420949 10 247600
100 10 7.905694150420949 10 125200
100 10 7.905694150420949 10 254800
100 10 7.905694150420949 10 260700
100 10 7.905694150420949 10 253300
100 10 9.4868329805051381 10 194000
100 10 9.4868329805051381 10 317900
100 10 9.4868329805051381 10 336100
100 10 9.4868329805051381 10 219600
100 10 9.4868329805051381 10 188100
100 10 9.4868329805051381 10 285200
100 10 9.4868329805051381 10 319600
100 10 9.4868329805051381 10 434700
100 10 9.4868329805051381 10 149900
100 10 9.4868329805051381 10 220600
100 10 9.4868329805051381 10 319100
100 10 9.4868329805051381 10 495200
100 10 9.4868329805051381 10 185100
100 10 9.4868329805051381 10 196300
100 10 9.4868329805051381 10 242000
100 10 9.4868329805051381 10 342200
100 10 9.4868329805051381 10 196100
100 10 9.4868329805051381 10 191400
100 10 9.4868329805051381 10 228400
100 10 9.4868329805051381 10 217000
100 10 9.4868329805051381 10 252300
100 10 9.4868329805051381 10 336400
100 10 9.4868329805051381 10 588300
100 10 9.4868329805051381 10 311600
100 10 9.4868329805051381 10 285000
100 10 9.4868329805051381 10 191100
100 10 9.4868329805051381 10 261000
100 10 9.4868329805051381 10 182500
100 10 9.4868329805051381 10 173100
100 10 9.4868329805051381 10 212000
100 10 9.4868329805051381 10 429500
100 10 9.4868329805051381 10 303400
100 10 9.4868329805051381 10 251600
100 10 9.4868329805051381 10 334200
100 10 9.4868329805051381 10 355200
100 10 9.4868329805051381 10 444500
100 10 9.4868329805051381 10 280300
100 10 9.4868329805051381 10 235800
100 10 9.4868329805051381 10 368900
100 10 9.4868329805051381 10 349400
100 10 9.4868329805051381 10 296700
100 10 9.4868329805051381 10 290100
100 10 9.4868329805051381 10 295200
100 10 9.4868329805051381 10 361700
100 10 9.4868329805051381 10 205100
100 10 9.4868329805051381 10 257700
100 10 9.4868329805051381 10 300500
100 10 9.4868329805051381 10 354300
100 10 9.4868329805051381 10 277300
100 10 9.4868329805051381 10 178600
100 10 9.4868329805051381 10 156900
100 10 9.4868329805051381 10 243100
100 10 9.4868329805051381 10 317000
100 10 9.4868329805051381 10 256900
100 10 9.4868329805051381 10 196500
100 10 9.4868329805051381 10 311900
100 10 9.4868329805051381 10 267700
100 10 9.4868329805051381 10 187600
100 10 9.4868329805051381 10 150900
100 10 9.4868329805051381 10 210400
100 10 9.4868329805051381 10 201900
100 10 9.4868329805051381 10 211500
100 10 9.4868329805051381 10 236100
100 10 9.4868329805051381 10 343500
100 10 9.4868329805051381 10 251500
100 10 9.4868329805051381 10 177400
100 10 9.4868329805051381 10 327800
100 10 9.4868329805051381 10 222500
100 10 9.4868329805051381 10 245000
100 10 9.4868329805051381 10 299800
100 10 9.4868329805051381 10 461000
100 10 9.4868329805051381 10 160900
100 10 9.4868329805051381 10 589100
100 10 9.4868329805051381 10 229900
100 10 9.4868329805051381 10 296000
100 10 9.4868329805051381 10 180100
100 10 9.4868329805051381 10 380600
100 10 9.4868329805051381 10 240100
100 10 9.4868329805051381 10 339400
100 10 9.4868329805051381 10 183200
100 10 9.4868329805051381 10 301100
100 10 9.4868329805051381 10 341000
100 10 9.4868329805051381 10 345500
100 10 9.4868329805051381 10 255400
100 10 9.4868329805051381 10 317100
100 10 9.4868329805051381 10 354900
100 10 9.4868329805051381 10 557700
100 10 9.4868329805051381 10 220900
100 10 9.4868329805051381 10 231400
100 10 9.4868329805051381 10 316700
100 10 11.067971810589327 10 415800
100 10 11.067971810589327 10 234600
100 10 11.067971810589327 10 420100
100 10 11.067971810589327 10 186400
100 10 11.067971810589327 10 269700
100 10 11.067971810589327 10 645700
100 10 11.067971810589327 10 321500
100 10 11.067971810589327 10 421100
100 10 11.067971810589327 10 343500
100 10 11.067971810589327 10 122100
100 10 11.067971810589327 10 488700
100 10 11.067971810589327 10 217900
100 10 11.067971810589327 10 356600
100 10 11.067971810589327 10 353000
100 10 11.067971810589327 10 304600
100 10 11.067971810589327 10 378000
100 10 11.067971810589327 10 231500
100 10 11.067971810589327 10 282600
100 10 11.067971810589327 10 484400
100 10 11.067971810589327 10 202000
100 10 11.067971810589327 10 489000
100 10 11.067971810589327 10 275000
100 10 11.067971810589327 10 231900
100 10 11.067971810589327 10 581400
100 10 11.067971810589327 10 562300
100 10 11.067971810589327 10 336700
100 10 11.067971810589327 10 252100
100 10 11.067971810589327 10 178200
100 10 11.067971810589327 10 300300
100 10 11.067971810589327 10 282000
100 10 11.067971810589327 10 348900
100 10 11.067971810589327 10 256400
100 10 11.067971810589327 10 263200
100 10 11.067971810589327 10 314600
100 10 11.067971810589327 10 557500
100 10 11.067971810589327 10 311200
100 10 11.067971810589327 10 472900
100 10 11.067971810589327 10 325800
100 10 11.067971810589327 10 415000
100 10 11.067971810589327 10 268800
100 10 11.067971810589327 10 359000
100 10 11.067971810589327 10 303000
100 10 11.067971810589327 10 334300
100 10 11.067971810589327 10 309800
100 10 11.067971810589327 10 344600
100 10 11.067971810589327 10 367900
100 10 11.067971810589327 10 391700
100 10 11.067971810589327 10 824800
100 10 11.067971810589327 10 454400
100 10 11.067971810589327 10 401800
100 10 11.067971810589327 10 234800
100 10 11.067971810589327 10 400200
100 10 11.067971810589327 10 344400
100 10 11.067971810589327 10 300800
100 10 11.067971810589327 10 483600
100 10 11.067971810589327 10 358900
100 10 11.067971810589327 10 482900
100 10 11.067971810589327 10 336300
100 10 11.067971810589327 10 466400
100 10 11.067971810589327 10 282100
100 10 11.067971810589327 10 264400
100 10 11.067971810589327 10 285500
100 10 11.067971810589327 10 304000
100 10 11.067971810589327 10 338800
100 10 11.067971810589327 10 292000
100 10 11.067971810589327 10 296800
100 10 11.067971810589327 10 272500
100 10 11.067971810589327 10 413300
100 10 11.067971810589327 10 497100
100 10 11.067971810589327 10 431600
100 10 11.067971810589327 10 292600
100 10 11.067971810589327 10 440400
100 10 11.067971810589327 10 269800
100 10 11.067971810589327 10 438100
100 10 11.067971810589327 10 323400
100 10 11.067971810589327 10 348500
100 10 11.067971810589327 10 275900
100 10 11.067971810589327 10 304700
100 10 11.067971810589327 10 332500
100 10 11.067971810589327 10 307300
100 10 11.067971810589327 10 486600
100 10 11.067971810589327 10 484400
100 10 11.067971810589327 10 258800
100 10 11.067971810589327 10 395300
100 10 11.067971810589327 10 243800
100 10 11.067971810589327 10 277700
100 10 11.067971810589327 10 229600
100 10 11.067971810589327 10 301200
100 10 11.067971810589327 10 383700
100 10 11.067971810589327 10 386700
100 10 12.649110640673516 10 206200
100 10 12.649110640673516 10 1027500
100 10 12.649110640673516 10 273100
100 10 12.649110640673516 10 739100
100 10 12.649110640673516 10 399600
100 10 12.649110640673516 10 300300
100 10 12.649110640673516 10 799400
100 10 12.649110640673516 10 638400
100 10 12.649110640673516 10 881200
100 10 12.649110640673516 10 256500
100 10 12.649110640673516 10 439200
100 10 12.649110640673516 10 687500
100 10 12.649110640673516 10 269800
100 10 12.649110640673516 10 730400
100 10 12.649110640673516 10 477400
100 10 12.649110640673516 10 382500
100 10 12.649110640673516 10 355300
100 10 12.649110640673516 10 427000
100 10 12.649110640673516 10 273600
100 10 12.649110640673516 10 276000
100 10 12.649110640673516 10 379100
100 10 12.649110640673516 10 721700
100 10 12.649110640673516 10 787100
100 10 12.649110640673516 10 648200
100 10 12.649110640673516 10 473200
100 10 12.649110640673516 10 287800
100 10 12.649110640673516 10 218100
100 10 12.649110640673516 10 565700
100 10 12.649110640673516 10 473300
100 10 12.649110640673516 10 434000
100 10 12.649110640673516 10 666000
