GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   (mu + 1)-EA

DATE:   2015-12-25 (year-month-day)
TIME:   10:2:29 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION MU SIGMA N_RE_EVALUATIONS N_FITNESS_EVALUATIONS
100 12 4.7434164902525691 10 322920
100 12 4.7434164902525691 10 307440
100 12 4.7434164902525691 10 350280
100 12 4.7434164902525691 10 400440
100 12 4.7434164902525691 10 373920
100 12 4.7434164902525691 10 353040
100 12 4.7434164902525691 10 599640
100 12 4.7434164902525691 10 333960
100 12 4.7434164902525691 10 411120
100 12 4.7434164902525691 10 274320
100 12 4.7434164902525691 10 251760
100 12 4.7434164902525691 10 250800
100 12 4.7434164902525691 10 309960
100 12 4.7434164902525691 10 517680
100 12 4.7434164902525691 10 430560
100 12 4.7434164902525691 10 246240
100 12 4.7434164902525691 10 283080
100 12 4.7434164902525691 10 350160
100 12 4.7434164902525691 10 379320
100 12 4.7434164902525691 10 326040
100 12 4.7434164902525691 10 548160
100 12 4.7434164902525691 10 324600
100 12 4.7434164902525691 10 389520
100 12 4.7434164902525691 10 366960
100 12 4.7434164902525691 10 288600
100 12 4.7434164902525691 10 289320
100 12 4.7434164902525691 10 285840
100 12 4.7434164902525691 10 443280
100 12 4.7434164902525691 10 311640
100 12 4.7434164902525691 10 447000
100 12 4.7434164902525691 10 363480
100 12 4.7434164902525691 10 372000
100 12 4.7434164902525691 10 322920
100 12 4.7434164902525691 10 417600
100 12 4.7434164902525691 10 340080
100 12 4.7434164902525691 10 359760
100 12 4.7434164902525691 10 416640
100 12 4.7434164902525691 10 371520
100 12 4.7434164902525691 10 404640
100 12 4.7434164902525691 10 427440
100 12 4.7434164902525691 10 362760
100 12 4.7434164902525691 10 307920
100 12 4.7434164902525691 10 419520
100 12 4.7434164902525691 10 295080
100 12 4.7434164902525691 10 347400
100 12 4.7434164902525691 10 324240
100 12 4.7434164902525691 10 268920
100 12 4.7434164902525691 10 354240
100 12 4.7434164902525691 10 406080
100 12 4.7434164902525691 10 346800
100 12 4.7434164902525691 10 355440
100 12 4.7434164902525691 10 411000
100 12 4.7434164902525691 10 326040
100 12 4.7434164902525691 10 287400
100 12 4.7434164902525691 10 314160
100 12 4.7434164902525691 10 284400
100 12 4.7434164902525691 10 280680
100 12 4.7434164902525691 10 344640
100 12 4.7434164902525691 10 327000
100 12 4.7434164902525691 10 341640
100 12 4.7434164902525691 10 389040
100 12 4.7434164902525691 10 391680
100 12 4.7434164902525691 10 517320
100 12 4.7434164902525691 10 414000
100 12 4.7434164902525691 10 474480
100 12 4.7434164902525691 10 395880
100 12 4.7434164902525691 10 306360
100 12 4.7434164902525691 10 579720
100 12 4.7434164902525691 10 370680
100 12 4.7434164902525691 10 469560
100 12 4.7434164902525691 10 268440
100 12 4.7434164902525691 10 460080
100 12 4.7434164902525691 10 343680
100 12 6.324555320336759 10 509760
100 12 6.324555320336759 10 351360
100 12 6.324555320336759 10 410280
100 12 6.324555320336759 10 381720
100 12 6.324555320336759 10 431280
100 12 6.324555320336759 10 701400
100 12 6.324555320336759 10 399240
100 12 6.324555320336759 10 379800
100 12 6.324555320336759 10 423360
100 12 6.324555320336759 10 311400
100 12 6.324555320336759 10 318960
100 12 6.324555320336759 10 620880
100 12 6.324555320336759 10 422160
100 12 6.324555320336759 10 560520
100 12 6.324555320336759 10 350400
100 12 6.324555320336759 10 463800
100 12 6.324555320336759 10 438960
100 12 6.324555320336759 10 422040
100 12 6.324555320336759 10 394200
100 12 6.324555320336759 10 429240
100 12 6.324555320336759 10 366120
100 12 6.324555320336759 10 351840
100 12 6.324555320336759 10 477960
100 12 6.324555320336759 10 687360
100 12 6.324555320336759 10 280800
100 12 6.324555320336759 10 407040
100 12 6.324555320336759 10 551280
100 12 6.324555320336759 10 432600
100 12 6.324555320336759 10 425160
100 12 6.324555320336759 10 479880
100 12 6.324555320336759 10 417480
100 12 6.324555320336759 10 436800
100 12 6.324555320336759 10 524760
100 12 6.324555320336759 10 514800
100 12 6.324555320336759 10 402600
100 12 6.324555320336759 10 356040
100 12 6.324555320336759 10 425520
100 12 6.324555320336759 10 319080
100 12 6.324555320336759 10 494160
100 12 6.324555320336759 10 437520
100 12 6.324555320336759 10 378840
100 12 6.324555320336759 10 421080
100 12 6.324555320336759 10 623520
100 12 6.324555320336759 10 406080
100 12 6.324555320336759 10 659640
100 12 6.324555320336759 10 569400
100 12 6.324555320336759 10 491280
100 12 6.324555320336759 10 386400
100 12 6.324555320336759 10 296880
100 12 6.324555320336759 10 663120
100 12 6.324555320336759 10 441840
100 12 6.324555320336759 10 349320
100 12 6.324555320336759 10 336480
100 12 6.324555320336759 10 339360
100 12 6.324555320336759 10 421200
100 12 6.324555320336759 10 304080
100 12 6.324555320336759 10 318240
100 12 6.324555320336759 10 400080
100 12 6.324555320336759 10 412200
100 12 6.324555320336759 10 296520
100 12 6.324555320336759 10 391440
100 12 6.324555320336759 10 339120
100 12 6.324555320336759 10 356760
100 12 6.324555320336759 10 526560
100 12 6.324555320336759 10 606600
100 12 6.324555320336759 10 327480
100 12 6.324555320336759 10 386640
100 12 6.324555320336759 10 543360
100 12 6.324555320336759 10 345840
100 12 6.324555320336759 10 389520
100 12 6.324555320336759 10 298800
100 12 6.324555320336759 10 513600
100 12 6.324555320336759 10 385320
100 12 6.324555320336759 10 535320
100 12 6.324555320336759 10 513240
100 12 6.324555320336759 10 304200
100 12 6.324555320336759 10 464040
100 12 6.324555320336759 10 439800
100 12 6.324555320336759 10 376080
100 12 6.324555320336759 10 418200
100 12 6.324555320336759 10 331560
100 12 6.324555320336759 10 727680
100 12 6.324555320336759 10 612960
100 12 6.324555320336759 10 452400
100 12 6.324555320336759 10 547560
100 12 6.324555320336759 10 546360
100 12 6.324555320336759 10 266640
100 12 6.324555320336759 10 449880
100 12 6.324555320336759 10 342720
100 12 6.324555320336759 10 420000
100 12 7.905694150420949 10 727800
100 12 7.905694150420949 10 482880
100 12 7.905694150420949 10 528960
100 12 7.905694150420949 10 423360
100 12 7.905694150420949 10 554400
100 12 7.905694150420949 10 525000
100 12 7.905694150420949 10 391800
100 12 7.905694150420949 10 484560
100 12 7.905694150420949 10 765840
100 12 7.905694150420949 10 411240
100 12 7.905694150420949 10 790680
100 12 7.905694150420949 10 969480
100 12 7.905694150420949 10 376080
100 12 7.905694150420949 10 520920
100 12 7.905694150420949 10 776880
100 12 7.905694150420949 10 465960
100 12 7.905694150420949 10 451440
100 12 7.905694150420949 10 471840
100 12 7.905694150420949 10 460560
100 12 7.905694150420949 10 379920
100 12 7.905694150420949 10 799080
100 12 7.905694150420949 10 436320
100 12 7.905694150420949 10 773160
100 12 7.905694150420949 10 516240
100 12 7.905694150420949 10 477720
100 12 7.905694150420949 10 792120
100 12 7.905694150420949 10 501960
100 12 7.905694150420949 10 483240
100 12 7.905694150420949 10 609720
100 12 7.905694150420949 10 525720
100 12 7.905694150420949 10 602280
100 12 7.905694150420949 10 605520
100 12 7.905694150420949 10 431280
100 12 7.905694150420949 10 516000
100 12 7.905694150420949 10 466320
100 12 7.905694150420949 10 417000
100 12 7.905694150420949 10 544200
100 12 7.905694150420949 10 411480
100 12 7.905694150420949 10 470400
100 12 7.905694150420949 10 378240
100 12 7.905694150420949 10 629400
100 12 7.905694150420949 10 498000
100 12 7.905694150420949 10 521280
100 12 7.905694150420949 10 626520
100 12 7.905694150420949 10 384960
100 12 7.905694150420949 10 559440
100 12 7.905694150420949 10 867720
100 12 7.905694150420949 10 658200
100 12 7.905694150420949 10 862680
100 12 7.905694150420949 10 797400
100 12 7.905694150420949 10 438360
100 12 7.905694150420949 10 351480
100 12 7.905694150420949 10 966480
100 12 7.905694150420949 10 907680
100 12 7.905694150420949 10 507600
100 12 7.905694150420949 10 523680
100 12 7.905694150420949 10 559680
100 12 7.905694150420949 10 552720
100 12 7.905694150420949 10 599040
100 12 7.905694150420949 10 345960
100 12 7.905694150420949 10 705720
100 12 7.905694150420949 10 425040
100 12 7.905694150420949 10 480720
100 12 7.905694150420949 10 494520
100 12 7.905694150420949 10 360960
100 12 7.905694150420949 10 322920
100 12 7.905694150420949 10 495840
100 12 7.905694150420949 10 916200
100 12 7.905694150420949 10 617400
100 12 7.905694150420949 10 462840
100 12 7.905694150420949 10 629760
100 12 7.905694150420949 10 949320
100 12 7.905694150420949 10 317760
100 12 7.905694150420949 10 642120
100 12 7.905694150420949 10 407400
100 12 7.905694150420949 10 666480
100 12 7.905694150420949 10 452160
100 12 7.905694150420949 10 508920
100 12 7.905694150420949 10 554520
100 12 7.905694150420949 10 438240
100 12 7.905694150420949 10 421800
100 12 7.905694150420949 10 733320
100 12 7.905694150420949 10 425520
100 12 7.905694150420949 10 477360
100 12 7.905694150420949 10 635040
100 12 7.905694150420949 10 673920
100 12 7.905694150420949 10 439680
100 12 7.905694150420949 10 538920
100 12 7.905694150420949 10 912360
100 12 7.905694150420949 10 550440
100 12 9.4868329805051381 10 816120
100 12 9.4868329805051381 10 563880
100 12 9.4868329805051381 10 1130760
100 12 9.4868329805051381 10 504240
100 12 9.4868329805051381 10 791400
100 12 9.4868329805051381 10 562920
100 12 9.4868329805051381 10 585120
100 12 9.4868329805051381 10 1563120
100 12 9.4868329805051381 10 820560
100 12 9.4868329805051381 10 911280
100 12 9.4868329805051381 10 1158960
100 12 9.4868329805051381 10 700200
100 12 9.4868329805051381 10 552120
100 12 9.4868329805051381 10 501120
100 12 9.4868329805051381 10 589560
100 12 9.4868329805051381 10 375720
100 12 9.4868329805051381 10 679200
100 12 9.4868329805051381 10 786000
100 12 9.4868329805051381 10 490320
100 12 9.4868329805051381 10 937560
100 12 9.4868329805051381 10 1079280
100 12 9.4868329805051381 10 828240
100 12 9.4868329805051381 10 637800
100 12 9.4868329805051381 10 1376400
100 12 9.4868329805051381 10 1211640
100 12 9.4868329805051381 10 1787400
100 12 9.4868329805051381 10 525840
100 12 9.4868329805051381 10 570360
100 12 9.4868329805051381 10 1164360
100 12 9.4868329805051381 10 784800
100 12 9.4868329805051381 10 1206000
100 12 9.4868329805051381 10 639720
100 12 9.4868329805051381 10 706080
100 12 9.4868329805051381 10 736560
100 12 9.4868329805051381 10 469200
100 12 9.4868329805051381 10 288360
100 12 9.4868329805051381 10 1331760
100 12 9.4868329805051381 10 720480
100 12 9.4868329805051381 10 855480
100 12 9.4868329805051381 10 859560
100 12 9.4868329805051381 10 695760
100 12 9.4868329805051381 10 463440
100 12 9.4868329805051381 10 396120
100 12 9.4868329805051381 10 561000
100 12 9.4868329805051381 10 671040
100 12 9.4868329805051381 10 584520
100 12 9.4868329805051381 10 645840
100 12 9.4868329805051381 10 1289520
100 12 9.4868329805051381 10 465960
100 12 9.4868329805051381 10 1123440
100 12 9.4868329805051381 10 839760
100 12 9.4868329805051381 10 1100160
100 12 9.4868329805051381 10 874320
100 12 9.4868329805051381 10 957480
100 12 9.4868329805051381 10 678600
100 12 9.4868329805051381 10 514560
100 12 9.4868329805051381 10 1078800
100 12 9.4868329805051381 10 1036680
100 12 9.4868329805051381 10 399960
100 12 9.4868329805051381 10 534720
100 12 9.4868329805051381 10 428760
100 12 9.4868329805051381 10 417960
100 12 9.4868329805051381 10 553680
100 12 9.4868329805051381 10 1604880
100 12 9.4868329805051381 10 723720
100 12 9.4868329805051381 10 1436040
100 12 9.4868329805051381 10 414960
100 12 9.4868329805051381 10 811560
100 12 9.4868329805051381 10 679320
100 12 9.4868329805051381 10 1346040
100 12 9.4868329805051381 10 669600
100 12 9.4868329805051381 10 556560
100 12 9.4868329805051381 10 751080
100 12 9.4868329805051381 10 874440
100 12 9.4868329805051381 10 782160
100 12 9.4868329805051381 10 642600
100 12 9.4868329805051381 10 935040
100 12 9.4868329805051381 10 559800
100 12 9.4868329805051381 10 687720
100 12 9.4868329805051381 10 607560
100 12 9.4868329805051381 10 489240
100 12 9.4868329805051381 10 739560
100 12 9.4868329805051381 10 598440
100 12 9.4868329805051381 10 922200
100 12 9.4868329805051381 10 996000
100 12 9.4868329805051381 10 544200
100 12 9.4868329805051381 10 1175640
100 12 9.4868329805051381 10 1256520
100 12 9.4868329805051381 10 911160
100 12 9.4868329805051381 10 456240
100 12 11.067971810589327 10 1315680
100 12 11.067971810589327 10 1030800
100 12 11.067971810589327 10 964200
100 12 11.067971810589327 10 2341680
100 12 11.067971810589327 10 691440
100 12 11.067971810589327 10 1960920
100 12 11.067971810589327 10 1524840
100 12 11.067971810589327 10 1256640
100 12 11.067971810589327 10 1098480
100 12 11.067971810589327 10 825960
100 12 11.067971810589327 10 1610640
100 12 11.067971810589327 10 745200
100 12 11.067971810589327 10 1366800
100 12 11.067971810589327 10 617400
100 12 11.067971810589327 10 1165800
100 12 11.067971810589327 10 555720
100 12 11.067971810589327 10 1395000
100 12 11.067971810589327 10 1523400
100 12 11.067971810589327 10 2527560
100 12 11.067971810589327 10 644760
100 12 11.067971810589327 10 470040
100 12 11.067971810589327 10 1233240
100 12 11.067971810589327 10 959400
100 12 11.067971810589327 10 775920
100 12 11.067971810589327 10 666720
100 12 11.067971810589327 10 1106520
100 12 11.067971810589327 10 1900560
100 12 11.067971810589327 10 1173240
100 12 11.067971810589327 10 1298040
100 12 11.067971810589327 10 635640
100 12 11.067971810589327 10 720360
100 12 11.067971810589327 10 1943520
100 12 11.067971810589327 10 483960
100 12 11.067971810589327 10 1580040
100 12 11.067971810589327 10 1403760
100 12 11.067971810589327 10 1224840
100 12 11.067971810589327 10 441720
100 12 11.067971810589327 10 1726560
100 12 11.067971810589327 10 1783200
100 12 11.067971810589327 10 1416600
100 12 11.067971810589327 10 596160
100 12 11.067971810589327 10 1888200
100 12 11.067971810589327 10 1249920
100 12 11.067971810589327 10 3510000
100 12 11.067971810589327 10 672840
100 12 11.067971810589327 10 853440
100 12 11.067971810589327 10 2658000
100 12 11.067971810589327 10 3510120
100 12 11.067971810589327 10 728400
100 12 11.067971810589327 10 1385040
100 12 11.067971810589327 10 929280
100 12 11.067971810589327 10 663000
100 12 11.067971810589327 10 610920
100 12 11.067971810589327 10 2163240
100 12 11.067971810589327 10 3570600
100 12 11.067971810589327 10 1097880
100 12 11.067971810589327 10 1158120
100 12 11.067971810589327 10 978120
100 12 11.067971810589327 10 1074360
100 12 11.067971810589327 10 1306920
100 12 11.067971810589327 10 1947360
100 12 11.067971810589327 10 1075680
100 12 11.067971810589327 10 2118120
100 12 11.067971810589327 10 675360
100 12 11.067971810589327 10 811080
100 12 11.067971810589327 10 1422600
100 12 11.067971810589327 10 2139000
100 12 11.067971810589327 10 791760
100 12 11.067971810589327 10 1345080
100 12 11.067971810589327 10 859440
100 12 11.067971810589327 10 1783200
100 12 11.067971810589327 10 1572120
100 12 11.067971810589327 10 906000
100 12 11.067971810589327 10 468960
100 12 11.067971810589327 10 962640
100 12 11.067971810589327 10 1401720
100 12 11.067971810589327 10 686160
100 12 11.067971810589327 10 1460640
100 12 11.067971810589327 10 601080
100 12 11.067971810589327 10 3112800
100 12 11.067971810589327 10 1045920
100 12 11.067971810589327 10 910200
100 12 11.067971810589327 10 1012320
100 12 11.067971810589327 10 1087080
100 12 11.067971810589327 10 1845720
100 12 11.067971810589327 10 1781880
100 12 11.067971810589327 10 2205360
100 12 11.067971810589327 10 684000
100 12 11.067971810589327 10 1266480
100 12 11.067971810589327 10 1127040
100 12 12.649110640673516 10 4652280
100 12 12.649110640673516 10 5952360
100 12 12.649110640673516 10 1764960
100 12 12.649110640673516 10 729600
100 12 12.649110640673516 10 1482840
100 12 12.649110640673516 10 2635440
100 12 12.649110640673516 10 2722320
100 12 12.649110640673516 10 1949520
100 12 12.649110640673516 10 7331280
100 12 12.649110640673516 10 519240
100 12 12.649110640673516 10 1927680
100 12 12.649110640673516 10 2117760
100 12 12.649110640673516 10 2874480
100 12 12.649110640673516 10 1533480
100 12 12.649110640673516 10 1144680
100 12 12.649110640673516 10 5483040
100 12 12.649110640673516 10 1896120
100 12 12.649110640673516 10 2418840
100 12 12.649110640673516 10 726000
100 12 12.649110640673516 10 2315160
100 12 12.649110640673516 10 2490960
100 12 12.649110640673516 10 2821440
100 12 12.649110640673516 10 1038000
100 12 12.649110640673516 10 2249160
100 12 12.649110640673516 10 7524600
100 12 12.649110640673516 10 5757840
100 12 12.649110640673516 10 3473160
100 12 12.649110640673516 10 1297200
100 12 12.649110640673516 10 4178400
100 12 12.649110640673516 10 1542000
100 12 12.649110640673516 10 575640
100 12 12.649110640673516 10 3347280
100 12 12.649110640673516 10 1739280
100 12 12.649110640673516 10 970440
100 12 12.649110640673516 10 3855120
100 12 12.649110640673516 10 4122000
100 12 12.649110640673516 10 794520
100 12 12.649110640673516 10 651360
100 12 12.649110640673516 10 752520
100 12 12.649110640673516 10 1236000
100 12 12.649110640673516 10 1338720
100 12 12.649110640673516 10 2577000
100 12 12.649110640673516 10 804480
100 12 12.649110640673516 10 5583960
100 12 12.649110640673516 10 833880
